,Breath_ID,Time_Step,Flow,Pressure,Target_Class_0,Target_Class_1,Target_Class_2,Target_Class_3,Target_Class_4,Polynomial_Area,Hull_Area,ft_TV_1,ft_TV_2,ft_TV_3,ft_P_1,ft_P_2,ft_P_3,TV_Max,TV_Min,P_Max,P_Min,Perimeter,Width_TV_Range,Height_P_Range,Centroid_X_TV,Centroid_Y_P,Dynamic_Compliance,Aspect_Ratio_H_W,Curvature
6021,6021,0,-3.71,6.01,0,0,0,0,0,190.86995900000008,257.7042880000001,844.4626,836.4695813644663,812.9749939060164,1292.7599999999998,1268.5888044330875,1198.6744593898354,21.2046,0.0,24.09,0.0,71.75998636659237,21.2046,24.09,1.0555782499999997,1.6159500000000002,0.8802241594022415,1.1360742480405195,2.441352682631448
6022,6022,0,-5.96,6.14,0,0,0,0,0,165.25424099999998,225.793185,796.0542,789.0671359119506,768.5180204124053,1290.04,1266.0434184824037,1196.6357945474808,19.7444,0.0,24.24,0.0,69.15861917544588,19.7444,24.24,0.9950677499999999,1.61255,0.8145379537953795,1.2276898766232451,2.705539282682865
6023,6023,0,-2.69,6.19,0,0,0,0,0,143.05387800000008,207.63801600000005,807.1387999999998,799.5293058759439,777.1753276258341,1287.53,1263.411636672658,1193.6567587473885,19.258,0.0,24.11,0.0,66.8925443866002,19.258,24.11,1.0089234999999999,1.6094125000000004,0.7987557030277893,1.2519472427043308,2.54532651891185
6024,6024,0,-2.87,5.84,0,0,0,0,0,156.90792899999988,211.7883199999999,763.6078000000001,756.6221718998463,736.0717878573008,1280.24,1256.2449914461668,1186.837236838779,18.498,0.0,23.81,0.0,66.35810982535243,18.498,23.81,0.9545097500000002,1.6003,0.7769004619907602,1.287166180127581,8.755912081167395
6025,6025,0,-1.71,5.96,0,0,0,0,0,148.4686810000001,200.09425499999995,724.3989999999999,717.6457649848642,697.794592486063,1279.32,1255.244512973066,1185.6132811910354,17.514199999999995,0.0,23.74,0.0,64.5289135824691,17.514199999999995,23.74,0.9054987499999999,1.5991500000000003,0.7377506318449872,1.3554715602197076,4.0500233486571355
6026,6026,0,-3.11,5.99,0,0,0,0,0,158.18560499999998,213.38203299999998,734.5050000000002,727.6806387165612,707.6108568740569,1280.35,1256.3355638321532,1186.872190719794,18.376000000000005,0.0,23.78,0.0,66.11376033068312,18.376000000000005,23.78,0.9181312500000003,1.6004375000000002,0.7727502102607234,1.2940792337831952,8.96610327070625
6027,6027,0,-2.72,6.0,0,0,0,0,0,151.27832199999997,203.77752800000002,713.4970000000001,706.6210198968364,686.4170750760153,1279.48,1255.402586731298,1185.765926395565,17.5174,0.0,23.89,0.0,64.64765983524029,17.5174,23.89,0.8918712500000001,1.5993500000000003,0.7332524068647969,1.3637868633473005,3.853909563538209
6028,6028,0,-3.55,6.08,0,0,0,0,0,144.9380109999999,192.71675499999992,710.9216000000001,704.3419011807338,684.9967574028276,1274.32,1250.3168299562274,1180.8967245181932,16.7672,0.0,23.72,0.0,63.189684967744554,16.7672,23.72,0.8886520000000001,1.5929000000000002,0.7068802698145025,1.4146667302829334,2.3718680559871856
6029,6029,0,-2.25,6.04,0,0,0,0,0,157.65219499999992,209.3631689999999,701.4115999999999,694.704892364205,674.9850310047487,1277.97,1253.8870920431802,1184.2304925851329,17.5844,0.0,23.7,0.0,64.83804185902545,17.5844,23.7,0.8767645000000001,1.5974625000000002,0.741957805907173,1.3477855371806828,5.2834467223707815
6030,6030,0,-2.71,5.99,0,0,0,0,0,141.12514199999976,195.52217799999997,723.1400000000003,716.0735136016966,695.308482671888,1277.93,1253.8754306757342,1184.3018570552554,17.2254,0.0,23.77,0.0,64.02257548138981,17.2254,23.77,0.9039250000000003,1.5974125,0.7246697517879681,1.3799389273979124,4.967843050992634
6031,6031,0,-2.37,6.0,0,0,0,0,0,156.37968700000005,209.015724,746.9939999999999,739.9059853503144,719.0659228550959,1280.69,1256.6616384684382,1187.159536431649,18.151799999999998,0.0,23.86,0.0,66.0123459908334,18.151799999999998,23.86,0.9337424999999999,1.6008625,0.7607627829002513,1.3144701902841593,2.142601537964596
6032,6032,0,-2.55,6.07,0,0,0,0,0,141.2171729999999,199.98338499999997,787.7926000000002,779.9477244221769,756.916318087823,1281.0900000000001,1257.0250174463374,1187.4212516828923,18.361800000000002,0.0,24.02,0.0,65.16316469365664,18.361800000000002,24.02,0.9847407500000003,1.6013625000000002,0.7644379683597003,1.308150617041902,4.70916209771804
6033,6033,0,-2.55,5.83,0,0,0,0,0,154.88466699999987,207.45505199999994,765.106,757.8314738747881,736.4487817768212,1280.3400000000001,1256.2873755711037,1186.7161100323735,18.2032,0.0,23.92,0.0,65.71802774452007,18.2032,23.92,0.9563825000000001,1.6004250000000002,0.7610033444816052,1.314054671706074,4.727965787911531
6034,6034,0,-2.62,5.83,0,0,0,0,0,137.66939499999998,187.4973,749.1392000000001,711.7559514794902,693.9927178071703,1265.78,1242.696457433153,1175.8630678075863,16.898,0.0,23.81,0.0,62.94701997853142,16.898,23.81,0.9364240000000001,1.5822249999999998,0.7097018059638808,1.4090424902355307,20.169883237435535
6035,6035,0,3.44,5.33,0,0,0,0,0,122.53482000000008,180.54949700000003,756.4869999999999,738.0676039236643,718.701222672088,1272.78,1248.9505057328101,1180.0175455937535,16.958399999999997,0.0,23.65,0.0,63.49967181915692,16.958399999999997,23.65,0.94560875,1.5909750000000003,0.7170570824524313,1.3945891121803946,2.0635903824337904
6036,6036,0,2.7,5.4,0,0,0,0,0,125.53297700000006,180.96252499999997,730.8867999999999,724.3760266085984,705.2210117909857,1273.66,1249.7097069022718,1180.4413637893026,16.717999999999996,0.0,23.84,0.0,63.46283456268231,16.717999999999996,23.84,0.9136084999999998,1.5920750000000001,0.7012583892617448,1.4260078956813018,6.531011902410224
6037,6037,0,-2.77,6.14,0,0,0,0,0,150.69257299999995,200.76989400000002,770.94,726.5550161582365,707.0460877350566,1275.8899999999999,1252.0283420224218,1182.998817502735,17.6558,0.0,23.83,0.0,64.22931533467641,17.6558,23.83,0.9636750000000001,1.5948625,0.7409064204783886,1.3496981161997756,2.136127010509881
6038,6038,0,3.56,5.53,0,0,0,0,0,130.69811700000008,181.32407000000003,842.9695999999999,712.4440983819679,695.5228250646866,1248.1399999999999,1227.1898096527796,1166.362865638856,16.8846,0.0,23.87,0.0,64.01235301915673,16.8846,23.87,1.053712,1.5601749999999999,0.7073565144532886,1.4137142721770135,7.438556452214441
6039,6039,0,3.89,5.39,0,0,0,0,0,116.63434299999999,178.95877900000002,763.1065999999998,755.9600425281219,734.9527420734458,1271.98,1248.0476071180738,1178.8277227110848,17.081400000000002,0.0,23.79,0.0,63.959455469271575,17.081400000000002,23.79,0.95388325,1.589975,0.7180075662042876,1.3927429835961922,6.48565015220942
6040,6040,0,-2.5,6.05,0,1,0,0,0,96.56947099999992,120.32856499999994,3336.4755999999975,227.17822671249803,226.1563282280365,987.76,982.5621148455339,967.0819877725415,12.097599999999998,0.0,23.48,0.0,50.66881517893466,12.097599999999998,23.48,4.170594499999996,1.2347,0.5152299829642247,1.9408808358682716,2.8809523278872717
6041,6041,0,3.27,5.4,0,0,0,0,0,153.14205000000004,268.38540000000006,1037.5594,1020.0603573977313,991.5872636131995,1282.3300000000002,1258.559894664484,1189.7666033134954,23.447200000000002,0.0,23.41,0.0,72.72726824353212,23.447200000000002,23.41,1.2969492500000002,1.6029125000000002,1.0015890645023495,0.9984134566174212,2.673493934778611
6042,6042,0,0.07,5.94,0,0,0,0,0,103.34542100000002,143.51146400000002,686.5484,555.0128822990968,545.452097830661,1195.58,1179.4101176605593,1132.1587671803888,14.482200000000002,0.0,23.41,0.0,58.01903323708888,14.482200000000002,23.41,0.8581855,1.494475,0.618633062793678,1.6164671113504852,266.6983621942557
6043,6043,0,3.84,5.46,0,0,0,0,0,151.45730899999987,214.5072,853.7532000000003,845.2334138685786,820.1631000389374,1274.69,1250.7358189271342,1181.4323612822643,18.6938,0.0,23.92,0.0,67.60902062382645,18.6938,23.92,1.0671915000000005,1.5933625,0.7815133779264213,1.2795686270314224,5.742825328794286
6044,6044,0,-2.58,6.02,1,0,0,0,0,185.88364799999997,183.07767599999997,7603.847799999998,15.371806017196695,30.22106505879785,942.8,938.4087890912286,925.3163165972701,13.2808,0.0,23.35,0.0,49.104983106431625,13.2808,23.35,9.50480975,1.1784999999999999,0.5687708779443255,1.7581772182398652,1.8517213325117967
6045,6045,0,4.15,4.73,1,0,0,0,0,110.4969979999999,182.2842469999999,1021.4486000000002,1010.6360746101213,978.9087917142141,1336.62,1312.266744755292,1241.8576124815409,20.6622,0.0,25.5,0.0,63.55803167647979,20.6622,25.5,1.27681075,1.6707750000000001,0.8102823529411765,1.2341377007288672,3.0746740405545396
6046,6046,0,-2.43,6.11,0,0,0,0,0,199.98713700000002,257.87434,722.2104,715.6645928700838,696.3781703797299,1275.11,1251.1259123511493,1181.7435546389122,19.708,0.0,23.99,0.0,69.73931664071894,19.708,23.99,0.9027630000000001,1.5938875,0.8215089620675281,1.2172721737365537,4.211824235654383
6047,6047,0,-2.66,6.07,0,1,0,0,0,87.64520700000003,110.71325100000006,2411.6748000000016,300.1262410454131,297.6457323003438,997.37,991.9511572571021,975.8181402600565,12.322400000000004,0.0,23.43,0.0,51.43498598445249,12.322400000000004,23.43,3.014593500000001,1.2467125000000001,0.5259240290226207,1.9014153087060957,5.082555656887441
6048,6048,0,3.27,4.83,0,0,0,0,0,35.8267989999999,166.49937499999996,948.0138000000001,937.7986443882006,907.8435861797261,1289.98,1265.9083307105993,1196.2856307382908,20.128600000000002,0.0,24.22,0.0,65.5966417257998,20.128600000000002,24.22,1.18501725,1.6124749999999997,0.8310734929810075,1.2032630187891853,2.3844523652005756
6049,6049,0,-3.2,5.85,0,0,0,0,0,181.783247,231.09994700000001,1041.3641999999995,805.1893053671573,783.015920150633,1277.7799999999997,1253.8201193823418,1184.5113483787384,19.1832,0.0,23.96,0.0,67.40625169576506,19.1832,23.96,1.3017052499999995,1.5972249999999997,0.8006343906510851,1.2490095500229368,6.15981307916042
6050,6050,0,-2.48,5.98,0,0,0,0,0,163.18442799999997,231.24816999999996,794.7519999999998,787.4585867229637,766.0169898388233,1292.1,1268.0137243464105,1198.3457235862854,19.968599999999995,0.0,24.27,0.0,69.73961521869657,19.968599999999995,24.27,0.9934399999999998,1.6151250000000001,0.8227688504326327,1.21540819085965,3.7154235139127048
6051,6051,0,-3.78,6.13,0,0,0,0,0,173.83524399999993,223.41511599999984,849.2395999999976,747.1683119070931,727.8879908012909,1282.77,1258.773710978405,1189.3670754168597,18.6844,0.0,24.15,0.0,66.8753052827429,18.6844,24.15,1.061549499999997,1.6034624999999998,0.7736811594202899,1.2925221040011987,4.772953718145311
6052,6052,0,-2.07,5.98,0,1,0,0,0,86.54066600000013,106.66661100000007,2367.234000000004,295.82220460205946,293.27279113063247,997.33,991.9051390742221,975.7539471520898,11.853200000000005,0.0,23.31,0.0,50.69302926246349,11.853200000000005,23.31,2.959042500000005,1.2466625,0.5085027885027887,1.9665575540782227,6.549469035053108
6053,6053,0,3.35,4.82,0,0,0,0,0,55.857066000000046,176.22407100000004,910.5102,901.578963344682,875.3543855801493,1290.6499999999999,1266.708695563193,1197.461873255043,20.3286,0.0,24.39,0.0,67.84374563993578,20.3286,24.39,1.1381377499999998,1.6133125000000001,0.8334809348093482,1.199787491514418,3.855976150035167
6054,6054,0,-2.37,5.99,0,0,0,0,0,183.30990499999996,243.79194399999994,753.9014,746.00246137797,722.7524202817928,1271.01,1246.847077188492,1176.941134695813,18.345399999999998,0.0,23.63,0.0,68.24601782220923,18.345399999999998,23.63,0.9423767499999998,1.5887625,0.776360558611934,1.288061312372584,2.66990078275646
6055,6055,0,-3.84,6.02,0,0,0,0,0,164.88813700000014,231.98548400000007,762.9386,755.1688516805715,732.3332784071956,1277.04,1252.9461959037897,1183.2505736132855,19.4372,0.0,23.97,0.0,67.5016602745414,19.4372,23.97,0.9536732499999998,1.5963,0.8108969545264915,1.2332023130903627,3.0165602028476064
6056,6056,0,-3.97,6.02,0,0,0,0,0,156.0323510000001,211.03142599999995,752.2077999999999,745.2725920485398,724.876854150188,1281.03,1257.0217910368888,1187.5796262900938,18.3634,0.0,23.99,0.0,65.80776544773367,18.3634,23.99,0.9402597499999998,1.6012875000000002,0.7654606085869112,1.3064029537013844,5.279655118905752
6057,6057,0,-1.54,5.76,0,0,0,0,0,134.6433060000001,186.66600600000004,761.5513999999998,754.2207089603976,732.6732969270241,1272.4699999999998,1248.5111919134579,1179.2101287063774,17.0158,0.0,23.73,0.0,63.535704649396806,17.0158,23.73,0.9519392499999997,1.5905875,0.7170585756426464,1.3945862081124603,4.887577575384555
6058,6058,0,-1.1,5.81,0,0,0,0,0,168.54043200000004,219.11811899999992,811.1637999999998,779.5507679674777,758.9972393277897,1277.58,1253.7626987826266,1184.855235640264,18.6098,0.0,23.67,0.0,66.16347050417582,18.6098,23.67,1.01395475,1.5969749999999998,0.786218842416561,1.2719104987694656,4.309337331546133
6059,6059,0,3.2,5.46,0,0,0,0,0,128.06459900000007,192.23925200000005,808.3618000000001,800.8682056304712,778.8371872293293,1276.39,1252.4519775695112,1183.2093487287448,18.361600000000003,0.0,23.76,0.0,65.4702370233926,18.361600000000003,23.76,1.01045225,1.5954875,0.7727946127946128,1.2940048797490413,6.997450544674666
6060,6060,0,-1.51,5.97,0,0,0,0,0,139.24897000000004,194.10787699999995,760.7583999999999,754.0793189970083,734.4125866609975,1275.45,1251.493976224183,1182.206167806498,17.642599999999998,0.0,23.84,0.0,64.203603403152,17.642599999999998,23.84,0.9509479999999999,1.5943125,0.7400419463087248,1.3512747554215367,14.83562600939504
6061,6061,0,-1.63,5.93,0,0,0,0,0,143.00888299999997,195.78225300000003,772.4604000000002,765.3106526216214,744.2856430621719,1274.68,1250.746924758916,1181.5199456967885,17.957400000000003,0.0,23.79,0.0,64.51874937653052,17.957400000000003,23.79,0.9655755000000004,1.59335,0.7548297604035311,1.3248020314744893,3.591058997844925
6062,6062,0,-0.48,5.85,0,0,0,0,0,137.17874999999987,191.82198000000005,766.3350000000003,759.3098805690166,738.6440841946325,1275.37,1251.3582750259848,1181.9089148692758,17.579200000000004,0.0,23.94,0.0,64.63804307481186,17.579200000000004,23.94,0.9579187500000004,1.5942125000000003,0.7343024227234755,1.3618367161190497,9.05645434999212
6063,6063,0,-2.02,6.05,0,0,0,0,0,148.35886099999996,194.95784299999994,767.1147999999998,713.4295394099656,695.719169914744,1272.72,1248.9275906759774,1180.1006469036497,17.217799999999997,0.0,23.68,0.0,63.08568989739007,17.217799999999997,23.68,0.9588935,1.5909000000000004,0.7271030405405404,1.3753208888475883,2.233650636982936
6064,6064,0,3.5,5.4,0,0,0,0,0,121.20025700000006,178.47300500000006,751.8796,745.0355820789559,724.9023777908659,1273.41,1249.4738839792828,1180.2381217358632,16.927599999999998,0.0,23.59,0.0,63.10521644807186,16.927599999999998,23.59,0.9398494999999998,1.5917624999999997,0.7175752437473505,1.3935820789716205,106.77951706954339
6065,6065,0,-2.19,6.12,0,0,0,0,0,153.27715499999988,204.16644999999994,723.8754000000001,717.2573045169388,697.7911794710631,1280.1100000000001,1256.0540874737815,1186.4807526212608,17.7184,0.0,23.84,0.0,64.7008361972359,17.7184,23.84,0.90484425,1.6001375000000002,0.7432214765100671,1.3454939497923064,4.669588565671895
6066,6066,0,-2.55,6.08,0,0,0,0,0,159.20716999999996,207.648679,711.9079999999999,705.356700874194,686.0863179777956,1279.72,1255.6742089541567,1186.1263345637758,17.4552,0.0,23.78,0.0,65.06503541017375,17.4552,23.78,0.8898849999999999,1.59965,0.7340285954583684,1.3623447454053805,8.208839090125101
6067,6067,0,-1.81,5.97,0,0,0,0,0,142.8244949999999,195.84286799999992,736.7086000000002,730.1269502172319,710.7564996297681,1275.78,1251.8350108603943,1182.5751180030895,17.509800000000006,0.0,23.79,0.0,63.669466139680914,17.509800000000006,23.79,0.9208857500000004,1.5947250000000002,0.7360151324085753,1.3586677175067672,1.7827354252588754
6068,6068,0,0.38,5.61,0,0,0,0,0,130.707745,182.837319,743.6014000000002,736.7139848657841,716.4562053673937,1271.73,1247.7948439157053,1178.564630583157,16.856600000000004,0.0,23.54,0.0,62.91718797135678,16.856600000000004,23.54,0.9295017500000001,1.5896625,0.7160832625318608,1.3964856495378661,10.16718856014889
6069,6069,0,-2.09,5.98,0,0,0,0,0,146.57939800000005,194.64365099999998,700.4086,694.287387536147,676.2726675015763,1277.97,1253.928698472888,1184.3999016770856,17.146,0.0,23.77,0.0,64.18384956982123,17.146,23.77,0.8755107499999998,1.5974624999999998,0.7213294068153134,1.3863291729849527,5.64594738154883
6070,6070,0,-2.92,6.14,0,0,0,0,0,134.15841799999993,180.63863700000005,679.7968000000001,673.7846142611162,656.1066259583837,1273.47,1249.4418915459612,1179.952137128449,16.116000000000003,0.0,23.7,0.0,61.65525605706837,16.116000000000003,23.7,0.8497460000000002,1.5918375,0.6800000000000002,1.4705882352941173,24.057988116856528
6071,6071,0,-2.12,5.96,0,0,0,0,0,162.80340000000004,209.062899,713.1612,682.086481762796,665.9175680003935,1241.22,1221.3939157899242,1163.7362521629345,17.507,0.0,23.74,0.0,64.79255144290786,17.507,23.74,0.8914515000000001,1.551525,0.7374473462510532,1.3560290169646425,1.3532227403333477
6072,6072,0,3.18,5.24,0,0,0,0,0,139.14633299999994,199.66736000000003,811.2240000000002,766.8470347370353,749.1740878516312,1218.33,1201.0123340914608,1150.4729028199213,18.819600000000005,0.0,23.88,0.0,66.26691299297278,18.819600000000005,23.88,1.0140300000000004,1.5229125,0.7880904522613068,1.2688898807626088,1.8574555141836984
6073,6073,0,3.21,5.38,0,0,0,0,0,122.50352300000002,199.71713099999997,865.8100000000002,841.2358928706942,820.1814216709084,1240.21,1221.0939220764744,1165.4472125240227,19.8638,0.0,24.03,0.0,67.33539626636262,19.8638,24.03,1.0822625000000001,1.5502625,0.8266250520183105,1.2097383179452068,1.7121993184078266
6074,6074,0,3.26,5.16,0,0,0,0,0,125.65871399999995,201.44364299999992,875.1297999999999,866.7137432748631,841.995373943042,1286.1200000000001,1262.1918914949783,1192.9738689975109,20.2596,0.0,24.17,0.0,68.5292195779081,20.2596,24.17,1.0939122499999998,1.6076500000000002,0.838212660322714,1.1930146695887383,3.8968187181592664
6075,6075,0,-2.61,5.76,0,0,0,0,0,158.02483300000017,215.01988800000012,828.3925999999999,820.7241956802109,798.1940786917938,1282.8400000000001,1258.8690229781741,1189.5331332688963,19.7058,0.0,23.8,0.0,68.15422564142371,19.7058,23.8,1.0354907500000001,1.6035500000000003,0.8279747899159664,1.207766241411158,4.684200334912758
6076,6076,0,-3.3,5.97,0,0,0,0,0,190.58643299999997,246.64841899999996,790.8824,783.704262274196,762.5859492590502,1287.67,1263.5882359020009,1193.9284610905956,20.169999999999998,0.0,23.9,0.0,69.84951667299146,20.169999999999998,23.9,0.9886029999999998,1.6095875000000002,0.8439330543933055,1.184928111056024,3.9957073398362413
6077,6077,0,10.08,0.82,0,1,0,0,0,73.59048100000007,49.839005000000036,55958.18680000005,16617.99595873662,5912.19623382765,369.01,160.8211844328504,73.90296741553222,103.5286000000001,0.0,0.84,0.0,108.39928015824452,103.5286000000001,0.84,69.94773350000006,0.46126249999999996,123.24833333333345,0.008113699982420309,0.44312498575857295
6078,6078,0,4.34,11.75,0,0,0,0,0,346.9736260000002,485.93882400000024,2040.1512000000057,1072.4555304433336,1039.5062804100835,2165.9300000000003,2112.6076356368094,1958.9323549735177,26.00560000000001,0.0,33.81,0.0,96.29461983092949,26.00560000000001,33.81,2.5501890000000076,2.7074125,0.7691688849452827,1.3001045928569228,1.4542091139781426
6079,6079,0,-1.94,11.67,0,1,0,0,0,310.3229929999997,429.34688899999986,1641.0257999999958,1077.6678686318805,1042.0334652968922,2182.59,2128.9279720754726,1974.263609242534,24.704799999999995,0.0,32.47,0.0,90.68487808057496,24.704799999999995,32.47,2.051282249999995,2.7282375,0.7608500153988296,1.3143194844726533,1.700394383183429
